ID, Word, DocID
8219, thirti, 9 10 11 12
8220, thistl, 2 16
8221, thither, 5 8 13 14 15 16
8222, thitherward, 15
8223, thoma, 9 10 11 12
8224, thorn, 14 16
8225, thorni, 6 9 12
8226, thorough, 9 16
8227, thoroughli, 2 4
8228, thou, 5 6 7 8 13 14 15 16
8229, though, 1 3 4 5 6 7 8 9 10 11 12 13 14 15 16
8230, thought, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16
8231, thousand, 1 5 6 7 9 10 11 13 14 15
8232, thousandfold, 16
8233, thousandth, 7
8234, thracian, 15
8235, thrall, 13 16
8236, thrascia, 16
8237, thrason, 8
8238, threat, 8 14 15
8239, threaten, 13 14 15 16
8240, three, 1 2 3 4 5 6 8 9 10 11 12 13 14 15 16
8241, threefold, 13
8242, thresh, 14
8243, threshold, 9 10 11 12 16
8244, threw, 2 3 5 8 13 14 15
8245, thrice, 5 6 13 14 15 16
8246, thrifti, 6
8247, thrive, 13 16
8248, throat, 1 4 5 6 14 16
8249, throe, 13
8250, thrond, 13
8251, throne, 4 13 14 15 16
8252, throng, 13 14 15 16
8253, throughout, 9 10 11 12 13 14 15
8254, throw, 1 2 4 5 13 14
8255, thrown, 4 5 6 8 13 14 15 16
8256, thrust, 13 14
8257, thu, 5 6 7 8 9 10 11 12 13 14 15 16
8258, thucydid, 9
8259, thump, 1
8260, thunder, 3 13 14 15 16
8261, thunderbolt, 5 13 14
8262, thunderstorm, 3
8263, thwart, 14 15 16
8264, thyestean, 16
8265, thyself, 5 6 13 14 15 16
8266, ti, 3 4 5 6 7 8
8267, tiar, 13
8268, tide, 4 6 8 14 16
8269, tidi, 1
8270, tidor, 13
8271, tie, 1 4 10 11 12
8272, tier, 12
8273, tiff, 10 11 12
8274, tiger, 14 15
8275, tight, 2 11
8276, tigri, 15
8277, til, 16
8278, tile, 14
8279, till, 1 2 3 4 5 6 7 8 13 14 15 16
8280, tillag, 16
8281, tilli, 3
8282, tilt, 9 15 16
8283, tilter, 7
8284, tilth, 16
8285, timber, 7 16
8286, timbrel, 13
8287, time, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16
8288, timid, 1 3 4
8289, timidli, 2 3 4
8290, timor, 13 15
8291, tinctur, 14 15
8292, tine, 16
8293, tini, 1 4 10
8294, tinker, 11
8295, tinkl, 4
8296, tinsel, 15
8297, tint, 11
8298, tip, 4
8299, tipt, 14
8300, tipto, 2 3
8301, tire, 1 2 3 14
8302, tiresia, 13
8303, tissu, 14
8304, titan, 13
8305, titanian, 13
8306, titl, 9 10 11 13 14 16
8307, titter, 1
8308, titular, 14
8309, tlg, 9
8310, tmi, 12
8311, toad, 5 14
8312, toast, 1
8313, tobia, 14
8314, tobit, 14
8315, today, 3 9 10 11 12 13
8316, toe, 4
8317, toffe, 1
8318, togeth, 1 2 3 5 6 7 8 9 10 11 12 14 15 16
8319, toil, 13 14 15 16
8320, toilsom, 14 16
8321, told, 2 4 5 6 7 9 11 15 16
8322, toler, 10 11 13 16
8323, tomorrow, 2 8 12
8324, tone, 1 2 3 4 10 11 12 14
8325, toner, 10
8326, tongu, 1 2 3 4 5 6 7 8 13 14 15 16
8327, took, 1 2 3 4 5 6 9 11 12 13 14 15 16
8328, tookst, 13
8329, tool, 9 10 11 12 15 16
8330, toolbook, 9
8331, tooth, 6
8332, top, 1 2 4 8 13 14 15 16
8333, topaz, 13
8334, tophet, 13
8335, topic, 9 10 11 12
8336, topographi, 11
8337, topolog, 12
8338, torch, 16
8339, tore, 13 14 15
8340, torment, 13 14 15 16
8341, torn, 8 13 14
8342, torrent, 13 15
8343, torrid, 13 16
8344, tortois, 3
8345, tortuou, 15
8346, tortur, 13 15 16
8347, toss, 2 3 4 13 16
8348, tost, 13 15 16
8349, tot, 5
8350, total, 10 11 12 13 14 15 16
8351, touch, 2 6 7 8 9 10 11 13 14 15 16
8352, touchd, 6
8353, touchston, 5 6 7 8
8354, tougher, 2
8355, tour, 9 10 12 16
8356, tournament, 15 16
8357, tout, 10
8358, toward, 2 6 8 9 10 11 12 13 14 15 16
8359, tower, 13 14 15 16
8360, town, 7 8 16
8361, toy, 1 7 9 15
8362, tr, 11
8363, trace, 9 10 14 15 16
8364, track, 10 11 13 16
8365, tract, 13 14 15
8366, tractor, 9
8367, trade, 10 11 13
8368, tradit, 5 9 10 11 12 16
8369, traditionalist, 12
8370, traffic, 9 10 12
8371, tragick, 15
8372, train, 5 9 11 13 14 15 16
8373, traitor, 5 6 13
8374, trampl, 2 13 14
8375, tranc, 15
8376, transact, 10 14
8377, transcend, 13 14 16
8378, transcrib, 9 10 11
8379, transcript, 9 10
8380, transfer, 10 11 12 14 16
8381, transfix, 13
8382, transform, 9 11 13 14 15 16
8383, transformd, 6
8384, transfus, 13 14
8385, transgress, 13 14 15 16
8386, transgressour, 16
8387, transient, 11 16
8388, transit, 9 11 12 16
8389, transitori, 13
8390, translat, 5 8 9 10 12 13
8391, transmigr, 16
8392, transmiss, 10 11 12
8393, transmit, 9 10 11 12
8394, transpar, 15
8395, transpicu, 15
8396, transpir, 14
8397, transplant, 13 15
8398, transport, 13 15 16
8399, transprot, 13
8400, transubstanti, 14
8401, transvers, 13 16
8402, trap, 3 15
8403, travel, 5 6 7 13 14 15 16
8404, travers, 7 13 15
8405, tray, 3
8406, treacher, 5
8407, treacl, 3 4
8408, tread, 4 13 14 16
8409, treason, 5 13
8410, treasur, 13
8411, treasuri, 9
8412, treat, 2 4 9 10 11 16
8413, treatment, 9 10
8414, trebisond, 13
8415, trebl, 6 13
8416, tree, 2 3 4 5 6 7 8 13 14 15 16
8417, trembl, 1 3 4 8 13 14 15 16
8418, tremend, 9 10 11 12
8419, tremisen, 16
8420, tremul, 4
8421, trench, 13
8422, trend, 9 10 11 12
8423, trepid, 13
8424, trespass, 13 15
8425, tress, 14 15 16
8426, tri, 1 2 3 4 5 7 9 10 11 12 13 14 15 16
8427, trial, 1 4 5 8 9 10 11 12 13 14 15
8428, tribe, 13 15 16
8429, tribul, 13 16
8430, tribun, 13
8431, tribut, 14 15
8432, trick, 2 7 11 12
8433, trickl, 4
8434, trident, 16
8435, triennial, 9
8436, triform, 13
8437, trim, 4
8438, trinacrian, 13
8439, trine, 16
8440, trip, 6 8 16
8441, tripl, 13 14 16
8442, triton, 14
8443, triumph, 13 15 16
8444, triumphal, 15 16
8445, triumphant, 14 15 16
8446, triumphantli, 3 4
8447, trivial, 9 11
8448, trod, 8 15
8449, trodden, 5 13 15
8450, troilu, 7
8451, troll, 16
8452, troop, 13 15 16
8453, trophi, 13 16
8454, tropic, 10
8455, tropick, 16
8456, trot, 1 2 7
8457, troth, 5 7 8
8458, troubl, 1 2 3 4 5 6 8 9 10 12 13 14 15 16
8459, troublesom, 14
8460, trow, 6
8461, trowel, 5
8462, troy, 15
8463, truce, 13 14 16
8464, true, 1 3 4 5 6 7 8 10 11 12 13 14 15 16
8465, truest, 7
8466, truli, 5 6 7 8 9 10 14
8467, trumperi, 13
8468, trumpet, 4 13 14 15 16
8469, truncat, 9
8470, trunk, 15
8471, trust, 4 5 8 13 14 15 16
8472, truth, 1 2 5 6 7 8 11 13 14 15 16
8473, tube, 13
8474, tuck, 3
8475, tuesday, 12
8476, tuft, 7 14 15
8477, tulip, 3
8478, tumbl, 1 2 3
8479, tumid, 15
8480, tumult, 13 14
8481, tumultu, 13 14
8482, tun, 14
8483, tund, 15
8484, tune, 7 8 9 13 14 15
8485, tuneabl, 14
8486, tunnel, 1
8487, turbin, 10
8488, turbul, 15
8489, turchestan, 16
8490, tureen, 4
8491, turf, 7 14 16
8492, turk, 8
8493, turkey, 1
8494, turkish, 16
8495, turn, 1 2 3 4 5 6 7 8 9 10 11 13 14 15 16
8496, turnd, 8
8497, turnu, 15
8498, turret, 15
8499, turtl, 3 4
8500, tuscan, 13
8501, tuskege, 10 12
8502, tut, 3
8503, tutord, 8
8504, tutori, 11
8505, twa, 7 8
8506, twelfth, 3 9
8507, twelv, 1 2 4 9 10 11 13 16
8508, twelvemonth, 6
8509, twenti, 1 2 5 7 8 10 11 12 15
8510, twentieth, 4 9
8511, twice, 1 2 3 4 8 10 11 15 16
8512, twig, 15
8513, twilight, 13 14 15
8514, twill, 5 6 7
8515, twin, 16
8516, twine, 14
8517, twinkl, 3 4
8518, twist, 2 3
8519, twixt, 6 13 14 15
8520, two, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16
8521, twohig, 9 10 12
8522, tympani, 11
8523, type, 9 10 11 12 13 16
8524, typescript, 11
8525, typeset, 10 11 12
8526, typewritten, 11
8527, typhoean, 13
8528, typhon, 13
8529, typic, 9 10 11
8530, typist, 13
8531, typo, 10 11
8532, typograph, 11
8533, typographi, 11 12
8534, tyrann, 9 16
8535, tyranni, 13 16
8536, tyrant, 5 7 8 14 16
8537, u, 11 12
8538, ubiquit, 9 12
8539, uccmvsa, 12
8540, udder, 8
8541, ugh, 1 2
8542, ugli, 2 3 5 9 16
8543, uglier, 13
8544, uglif, 3
8545, uglifi, 3
8546, uic, 12
8547, uicvm, 12
8548, ulcer, 16
8549, ultim, 9 10 11 12
8550, ulyss, 13
8551, umber, 5
8552, umbrag, 14 15
8553, umbrella, 10
8554, umd, 12
8555, umpir, 13
8556, unabl, 4 9 11 16
8557, unaccept, 9 11 13
8558, unaccomplish, 13
8559, unact, 14 15
8560, unadmonish, 14
8561, unador, 13
8562, unadorn, 14 15
8563, unagre, 16
8564, unaid, 14
8565, unalter, 14
8566, unamaz, 15
8567, unambigu, 12
8568, unanim, 14 16
8569, unansw, 14
8570, unanticip, 9
8571, unappar, 15
8572, unapproach, 13
8573, unargu, 14
8574, unarm, 14
8575, unassay, 15
8576, unattempt, 13
8577, unattend, 12 15
8578, unavail, 10
8579, unavoid, 11
8580, unawar, 13 14 15
8581, unband, 7
8582, unbar, 14
8583, unbash, 6
8584, unbecom, 14
8585, unbefit, 14
8586, unbegot, 16
8587, unbeheld, 14
8588, unbenight, 16
8589, unbenign, 16
8590, unbesought, 16
8591, unbid, 16
8592, unblam, 16
8593, unblamd, 13 15
8594, unblest, 13 16
8595, unborn, 5 14 15 16
8596, unbottom, 13
8597, unbound, 10 13 14 16
8598, unbroken, 13
8599, unbuckl, 16
8600, unbuild, 15 16
8601, unbutton, 7
8602, uncal, 15
8603, uncelebr, 15
8604, uncertain, 9 10 11 13
8605, uncertainti, 9 12
8606, unchang, 13 15
8607, uncheck, 15
8608, uncircumscrib, 15
8609, uncivil, 2
8610, uncl, 5 7 8
8611, unclaimd, 6
8612, unclean, 7 15
8613, uncleanli, 6
8614, uncloud, 16
8615, uncolour, 14
8616, uncomfort, 1 2 3 10
8617, uncommon, 4
8618, uncommonli, 2
8619, uncompound, 13
8620, uncompress, 10
8621, unconcern, 16
8622, unconform, 14
8623, unconquer, 13 14
8624, unconsum, 13
8625, uncopyright, 12
8626, uncork, 1
8627, uncoupl, 12
8628, uncouth, 6 13 14 15 16
8629, uncov, 15
8630, uncreat, 13 14 15
8631, uncropt, 14
8632, unction, 14
8633, unctuou, 15
8634, uncul, 16
8635, undaunt, 13 14
8636, undazzl, 13
8637, undeck, 14
8638, undefil, 14
8639, undelight, 14
8640, underfoot, 14
8641, undergo, 9 13 15 16
8642, undergradu, 9 11
8643, underground, 16
8644, undergrowth, 14
8645, underhand, 5
8646, underli, 9 10 11 12
8647, underlin, 10 12
8648, underneath, 2 13 14 15
8649, underscor, 9 10 12
8650, understand, 1 2 3 5 6 7 8 9 10 11 12 14 15 16
8651, understood, 4 7 9 10 11 12 13 14 15 16
8652, undertak, 9 10 13
8653, undertaken, 11
8654, underton, 4
8655, undertook, 14 16
8656, underway, 9 10
8657, underwrit, 10
8658, undeserv, 16
8659, undeservedli, 16
8660, undesir, 11 15
8661, undetermin, 13
8662, undi, 15
8663, undiminish, 13 14
8664, undismay, 13 14
8665, undo, 1 2 15
8666, undon, 8 13
8667, undoubt, 13
8668, undoubtedli, 16
8669, undrawn, 15
8670, undread, 16
8671, unearn, 15
8672, uneasi, 3 13
8673, uneasili, 2 4
8674, unedit, 11
8675, unemploy, 14
8676, unencumb, 9 12
8677, unendear, 14
8678, unenvi, 13
8679, unequ, 14 15
8680, unequal, 15
8681, unespi, 14
8682, unessenti, 13
8683, uneven, 12
8684, unexampl, 13
8685, unexpect, 15 16
8686, unexperienc, 14
8687, unexpert, 13
8688, unexpress, 6
8689, unextinguish, 13
8690, unfaith, 7 16
8691, unfamiliar, 9
8692, unfasten, 13
8693, unfavor, 10
8694, unfear, 15
8695, unfeign, 15 16
8696, unfelt, 13 15
8697, unfold, 2 4 14 15 16
8698, unforbid, 15
8699, unforeknown, 13
8700, unforeseen, 13
8701, unforewarn, 14
8702, unform, 15
8703, unfortun, 3 4 7 10 11 12 16
8704, unfound, 13 14
8705, unfrequ, 13
8706, unfulfil, 14
8707, unfum, 14
8708, unfurl, 13
8709, ungart, 7
8710, ungentl, 8
8711, ungodli, 15
8712, ungovern, 16
8713, ungrac, 15
8714, unguard, 14 16
8715, unhallow, 15
8716, unhandsom, 8
8717, unhappi, 1 3 6 13 15
8718, unhappili, 16
8719, unharmoni, 16
8720, unheard, 13
8721, unheed, 14
8722, unhid, 16
8723, unhoard, 14
8724, unholi, 16
8725, unhop, 16
8726, unhurt, 14
8727, unifi, 11
8728, unimagin, 15
8729, unimmort, 16
8730, unimplord, 13 15
8731, unimport, 4
8732, uninform, 11 15
8733, uninterrupt, 13
8734, uninv, 14
8735, union, 13 14 15
8736, uniqu, 9 12
8737, unison, 15
8738, unit, 9 10 11 12 13 14 15 16
8739, uniti, 15
8740, univers, 6 9 10 11 12 13 14 15 16
8741, unix, 10
8742, unjust, 3 13 14 16
8743, unjustli, 14
8744, unkept, 5
8745, unkind, 6 15
8746, unkindli, 13 15
8747, unknown, 7 9 10 11 13 14 15 16
8748, unless, 3 4 5 7 8 11 13 15 16
8749, unlibidin, 14
8750, unlicens, 14
8751, unlightsom, 15
8752, unlik, 9 10 11 13 14 15
8753, unlimit, 12 14
8754, unlinkd, 8
8755, unlock, 3 13
8756, unmak, 13
8757, unmark, 16
8758, unmeasur, 14
8759, unmedit, 14
8760, unmeet, 15
8761, unmerit, 16
8762, unmind, 14 16
8763, unmix, 15
8764, unmov, 13 14 15 16
8765, unmuzzl, 5
8766, unnam, 14 16
8767, unnatur, 8
8768, unnecessarili, 10
8769, unnumb, 13 15
8770, unobey, 14
8771, unobnoxi, 14
8772, unobscur, 13
8773, unobserv, 14
8774, unoppos, 14
8775, unorigin, 16
8776, unpaid, 14
8777, unpain, 14
8778, unpeopl, 6 13
8779, unperceiv, 13 16
8780, unpierc, 14
8781, unpiti, 13 14
8782, unpleas, 1 2 10
8783, unpollut, 13
8784, unpossess, 15
8785, unpractis, 15
8786, unprais, 15
8787, unpremedit, 15
8788, unprepar, 15
8789, unprev, 13
8790, unproclaim, 16
8791, unpublish, 11 12
8792, unpurg, 14
8793, unpursu, 14
8794, unqualifi, 10
8795, unquench, 15
8796, unquestion, 7
8797, unquiet, 14 16
8798, unreal, 16
8799, unrefin, 10
8800, unregard, 6
8801, unrein, 15
8802, unrel, 13
8803, unremov, 14
8804, unrepriev, 13
8805, unreprov, 14
8806, unrespit, 13
8807, unrest, 15 16
8808, unrevok, 14
8809, unright, 13
8810, unrivalld, 13
8811, unrol, 3 4
8812, unsaf, 14
8813, unsavouri, 14
8814, unsay, 14
8815, unsearch, 14 15
8816, unseason, 7 15
8817, unseduc, 14
8818, unseemli, 16
8819, unseemliest, 15
8820, unseen, 13 14 15 16
8821, unsettl, 9
8822, unsettled, 9
8823, unsh, 16
8824, unshaken, 14
8825, unshar, 15
8826, unsightli, 14 15 16
8827, unskil, 16
8828, unsleep, 14
8829, unsmooth, 14
8830, unsolv, 11
8831, unsophist, 9 11
8832, unsought, 13 15 16
8833, unsound, 14
8834, unspar, 14 16
8835, unspeak, 13 14
8836, unspi, 14
8837, unspoil, 16
8838, unspot, 13
8839, unstructur, 9
8840, unsucceed, 14
8841, unsuccess, 9 10 16
8842, unsuck, 15
8843, unsuffer, 15
8844, unsuit, 10
8845, unsulli, 11
8846, unsung, 13 15
8847, unsupport, 15
8848, unsur, 12
8849, unsuspect, 15
8850, unsustain, 15
8851, untam, 13
8852, untaught, 13
8853, unterrifi, 13 14
8854, unthought, 13
8855, unthron, 13
8856, unti, 7
8857, unto, 5 6 8 16
8858, untouch, 15
8859, untract, 16
8860, untrain, 16
8861, untreasur, 6
8862, untri, 14 15
8863, untrod, 13
8864, untroubl, 15
8865, untun, 8
8866, untwist, 2
8867, unusu, 2 9 11 13
8868, unutter, 16
8869, unvanquish, 14
8870, unveil, 14
8871, unvisit, 13
8872, unvoyag, 16
8873, unwaken, 14
8874, unwari, 14 15 16
8875, unweari, 14 15
8876, unweet, 16
8877, unwelcom, 16
8878, unwieldi, 14 15
8879, unwil, 9 13 16
8880, unwillingli, 3 6
8881, unwis, 14
8882, unwittingli, 11
8883, unworshipt, 14
8884, unworthi, 5 6 7 16
8885, unwound, 14
8886, upbor, 14
8887, upborn, 13 16
8888, upbraid, 14 15
8889, updat, 9
8890, upfront, 11
8891, upgrad, 10 11
8892, upgrew, 14
8893, upheav, 15
8894, upheld, 13 14
8895, uphil, 10
8896, uplift, 13 15 16
8897, upload, 10
8898, upon, 1 2 3 4 5 6 7 8 9 11 13 14 15 16
8899, upper, 9 13 16
8900, uprais, 13 16
8901, uprear, 13
8902, upright, 2 13 14 15
8903, uproar, 13 14 16
8904, uprol, 15
8905, uproot, 15
8906, upset, 3 4
8907, upsprung, 14 15
8908, upstaid, 14
8909, upstair, 1
8910, upstart, 13 16
8911, upstay, 15
8912, upstood, 14
8913, uptor, 14
8914, upturn, 16
8915, upward, 12 13 14
8916, upwhirl, 13
8917, ur, 16
8918, urania, 15
8919, urban, 9
8920, urg, 5 8 10 11 12 13 14 15 16
8921, uriel, 13 14 15
8922, urim, 15
8923, urn, 15
8924, us, 1 2 3 4 5 6 7 8 11 12 13 14 15 16
8925, usabl, 10 12
8926, usag, 9 10 11
8927, usc, 11
8928, usd, 13 14 15
8929, use, 1 2 3 4 5 6 8 9 10 11 12 13 14 15 16
8930, useless, 9 10 13 15
8931, user, 9 10 11 12
8932, usest, 15
8933, usher, 14 16
8934, usual, 1 2 3 4 10 11 13
8935, usurp, 1 5 13 15 16
8936, uther, 13
8937, util, 12
8938, utmost, 13 14 15 16
8939, utter, 13 14 15 16
8940, utterdst, 16
8941, uttermost, 15 16
8942, uucp, 12
8943, uxori, 13
8944, uzziel, 14
8945, v, 2 6 7 8 9 11 12 14
8946, va, 12
8947, vacant, 13 15 16
8948, vacat, 7
8949, vacuiti, 13
8950, vacuou, 15
8951, vagabond, 16
8952, vagari, 14
8953, vagu, 4
8954, vaguest, 12
8955, vain, 13 14 15 16
8956, vainli, 13
8957, valdarno, 13
8958, vale, 13 14 16
8959, valiant, 6 8
8960, valid, 10 14
8961, valley, 13 14 15 16
8962, vallombrosa, 13
8963, valour, 13 14 16
8964, valu, 5 9 10 11 12 13 14 15
8965, valuabl, 9 10
8966, van, 13 14
8967, vanguard, 14
8968, vanish, 1 2 14
8969, vaniti, 13 16
8970, vannevar, 12
8971, vanquish, 13 14
8972, vapour, 13 14 15 16
8973, vari, 9 10 11 12 14 15
8974, variabl, 10 12 16
8975, variat, 2 10 12
8976, varieti, 9 10 11 12 13 14 15
8977, variou, 1 9 10 11 12 13 14 15 16
8978, various, 15
8979, varnish, 13
8980, vase, 9
8981, vassal, 13
8982, vassalag, 13
8983, vast, 9 10 12 13 14 15 16
8984, vastli, 11
8985, vault, 13 14
8986, vaunt, 13 14
8987, vcr, 10
8988, veccia, 9 12
8989, veer, 15
8990, veget, 3 14
8991, vehem, 6 13
8992, vehement, 15 16
8993, vehicl, 9 10
8994, veil, 13 14 15 16
8995, veild, 13 15
8996, vein, 6 13 14 15 16
8997, velvet, 3 5
8998, vendor, 10 11 12
8999, vener, 6
9000, veng, 13 16
9001, vengeanc, 8 13 14 15 16
9002, venial, 15
9003, venison, 5
9004, venom, 5 14
9005, vent, 6 14 16
9006, ventur, 1 2 3 5 10 11 12 13 14 15
9007, venu, 7
9008, verb, 11
9009, verbal, 9
9010, verdant, 14 15
9011, verdict, 4
9012, verdur, 14 15 16
9013, verg, 5 13 15 16
9014, veri, 1 2 3 4 5 6 7 8 9 10 11 12
9015, verif, 10
9016, verifi, 10 12 13 16
9017, verili, 8
9018, veriti, 7
9019, verlag, 12
9020, vermont, 11
9021, vernal, 13 14
9022, vernant, 16
9023, vers, 2 3 4 6 7 12 14 15
9024, versa, 11
9025, version, 9 10 11 12 13
9026, versu, 9 10 11 12
9027, vertumnu, 15
9028, vessel, 6 9 13 14 15 16
9029, vest, 13 16
9030, vet, 10
9031, vex, 13 16
9032, vi, 2 6 9 11 12 14
9033, via, 9 10
9034, viabil, 12
9035, viabl, 12
9036, viand, 14
9037, vicar, 5 7
9038, vice, 9 10 11 12 13 14 16
9039, viceger, 16
9040, viciou, 16
9041, vicissitud, 14 15
9042, victor, 13 14 15 16
9043, victori, 8 13 14 15 16
9044, victualld, 8
9045, videlicit, 7
9046, video, 9 10
9047, videodisc, 9 10 12
9048, videotap, 11
9049, view, 9 10 11 12 13 14 15 16
9050, viewabl, 9
9051, viewer, 9 11
9052, viewest, 16
9053, viewless, 13
9054, vigil, 14 15 16
9055, vigor, 9
9056, vigour, 13 14 15 16
9057, vii, 2 6 9 11 12 15
9058, viii, 3 15
9059, vile, 6 8 13 14 16
9060, vilifi, 16
9061, villag, 7 15
9062, villain, 5 6
9063, villan, 5
9064, vine, 13 14 15
9065, vinegar, 3
9066, violat, 6 11 14 15 16
9067, violenc, 2 13 14 15 16
9068, violent, 1 2 13 14 15 16
9069, violet, 14 15
9070, violin, 11
9071, virgil, 9
9072, virgilian, 9
9073, virgin, 8 13 14 15 16
9074, virginia, 9 10 12
9075, virtu, 5 6 7 8 9 13 14 15 16
9076, virtual, 9 10 11 12 15 16
9077, virtuou, 5 6 7 13 15
9078, virtuousest, 15
9079, visag, 13 14 15 16
9080, visibl, 11 13 14 15 16
9081, vision, 9 10 12 13 14 15 16
9082, visionari, 12
9083, visit, 2 9 13 14 15 16
9084, visitest, 15
9085, visitor, 10
9086, visual, 9 10 11 12 13 16
9087, vital, 12 13 14 15
9088, vitiat, 16
9089, vocal, 14 15
9090, voic, 1 2 3 4 6 8 10 13 14 15 16
9091, void, 13 14 15 16
9092, volant, 16
9093, volatil, 11 12 13
9094, volley, 15
9095, volli, 14
9096, volubil, 14
9097, volubl, 15
9098, volum, 9 10 11 12
9099, volumin, 13
9100, volunt, 12
9101, voluntari, 5 13 14 16
9102, voluptu, 13
9103, vote, 3 11 13
9104, vouch, 14
9105, vouchsaf, 13 14 15 16
9106, vouchsafd, 13
9107, vouchsafst, 16
9108, vow, 6 7 13 14 16
9109, voyag, 6 8 13 15 16
9110, vs, 9 11 12
9111, vulgar, 1 8 13
9112, vultur, 13
9113, w, 1 12
9114, wa, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16
9115, wade, 13
9116, waft, 13 16
9117, wag, 2 6
9118, wage, 6 13
9119, waggon, 13
9120, wai, 10
9121, wainscot, 7
9122, waist, 3 13 14 15
9123, waistcoat, 1
9124, wait, 1 2 3 4 9 10 11 12 13 14 15
9125, wake, 3 4 13 14 15 16
9126, waken, 13 16
9127, wakest, 16
9128, walk, 1 2 3 4 5 9 13 14 15 16
9129, wall, 7 13 14 15 16
9130, wallac, 10
9131, wallow, 15
9132, walru, 1
9133, wan, 14 16
9134, wand, 13
9135, wander, 1 2 3 4 5 13 14 15 16
9136, wang, 12
9137, want, 1 2 3 4 6 7 9 10 11 12 13 14 15 16
9138, wanton, 13 14 15 16
9139, wantonli, 15
9140, war, 9 13 14 15 16
9141, warbl, 6 13 14 15
9142, ward, 13
9143, ware, 6 15
9144, warfar, 15
9145, wari, 13 14
9146, warlik, 13 14
9147, warm, 13 14 15 16
9148, warmli, 14
9149, warmth, 13 14 15 16
9150, warn, 3 7 13 14 15 16
9151, warnd, 13
9152, warp, 6 7 13
9153, warrant, 5 7 8 11
9154, warrior, 13
9155, warriour, 14 16
9156, warrst, 8
9157, wash, 1 3 4 7 13 16
9158, washi, 15
9159, washington, 9 10 12
9160, waspish, 8
9161, wast, 1 2 3 6 7 8 13 14 15 16
9162, watch, 1 2 3 4 8 13 14 15 16
9163, water, 1 3 6 9 10 11 12 13 14 15 16
9164, wateri, 13 14 15 16
9165, waterman, 12
9166, waterss, 10
9167, watt, 10
9168, wave, 2 4 10 13 14 15 16
9169, wax, 14
9170, waxen, 15
9171, way, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16
9172, wayn, 12
9173, wayward, 7
9174, weak, 2 3 6 13 14 15 16
9175, weaken, 13
9176, weaker, 5 6 15
9177, weakest, 10 12 14
9178, weal, 15
9179, wealth, 5 6 13 14 16
9180, weapon, 14 15
9181, wear, 5 6 7 8 11 14
9182, wearer, 13
9183, weari, 6 7 8 13 14 15 16
9184, wearili, 2
9185, wearisom, 13
9186, weasel, 6
9187, weather, 6 8 13
9188, wed, 7 8 14 15
9189, wedg, 15
9190, wedlock, 7 8 16
9191, wednesday, 12
9192, weed, 6 13 15
9193, week, 2 3 4 6 9 10 11 12
9194, ween, 14 15
9195, weep, 5 6 7 13 15 16
9196, weibel, 9 11 12
9197, weigh, 13 14 15 16
9198, weight, 5 10 13 14 16
